policy,learner_index,mastered,questions,time_seconds,final_mastery
improved_rule,21,False,80,3685.257582074156,0.41970281317514413
improved_rule,22,False,80,3882.9216251517264,0.45991177276194256
improved_rule,23,False,80,3564.9655346005998,0.427029562361024
improved_rule,24,False,80,3597.1624633382,0.36608783685596497
improved_rule,25,False,80,3272.3205260186196,0.20936219426036548
improved_rule,26,False,80,3967.2089061422057,0.44889660662476855
improved_rule,27,False,80,3720.484555847778,0.5384347138635762
improved_rule,28,False,80,3644.108522378618,0.2733484539614724
improved_rule,29,False,80,3652.621992792629,0.5384249807125097
improved_rule,30,False,80,4089.875909623077,0.5344989966584552
improved_rule,31,False,80,3502.232022295353,0.21545365123087987
improved_rule,32,False,80,3618.776630707059,0.279329955845862
improved_rule,33,False,80,3932.4652473270944,0.6009600002824385
improved_rule,34,False,80,3403.988807277425,0.3954465963267653
improved_rule,35,False,80,3408.032971354135,0.19905605423330927
improved_rule,36,False,80,3764.5899296756797,0.1664672257971577
improved_rule,37,False,80,3422.574589638414,0.4026727937132198
improved_rule,38,False,80,4448.655867803924,0.7984287507537294
improved_rule,39,False,80,3597.290929504285,0.18628494584618177
improved_rule,40,False,80,3753.026462427468,0.19156367115914175
improved_rule,41,False,80,3289.2760238037745,0.35468335749228497
improved_rule,42,False,80,3955.4715533765198,0.5298598991535709
improved_rule,43,False,80,3633.712707060489,0.10037268354138804
improved_rule,44,False,80,3731.2710564682598,0.26659068729647417
improved_rule,45,False,80,3519.84411400994,0.301648414452058
improved_rule,46,False,80,4433.279576388579,0.7594829627106965
improved_rule,47,False,80,3343.8315499981118,0.13691785540698653
improved_rule,48,False,80,3652.3583716593625,0.33690533456509664
improved_rule,49,False,80,3657.5860039478644,0.47867970735611653
improved_rule,50,False,80,3961.6298415134856,0.7658850951236982
improved_rule,51,False,80,3893.5654723053385,0.550702120804037
improved_rule,52,False,80,3730.4815611787913,0.1349312855774535
improved_rule,53,False,80,3985.173757442316,0.5920722107269205
improved_rule,54,False,80,4327.475038360078,0.5193621712482054
improved_rule,55,False,80,3237.7001044231492,0.21289138095920926
improved_rule,56,False,80,3660.577232209001,0.3549346168080752
improved_rule,57,False,80,3455.835919893317,0.26360138681892503
improved_rule,58,False,80,4037.727456104869,0.757946034084172
improved_rule,59,False,80,3533.8768284440043,0.3731928974009811
improved_rule,60,False,80,3725.5121473019653,0.253233221354059
improved_rule,61,False,80,3413.6976914637517,0.18006131775915693
improved_rule,62,False,80,4524.943282495491,0.7444210128553668
improved_rule,63,False,80,3936.8677397678566,0.45191259869277095
improved_rule,64,False,80,3640.446233403113,0.284076848880279
improved_rule,65,False,80,3571.80678078265,0.46245505490922223
improved_rule,66,False,80,3356.204090738909,0.29469029389291185
improved_rule,67,False,80,3358.9631502566785,0.19461345267306454
improved_rule,68,False,80,3712.981146246624,0.2664057182653473
improved_rule,69,False,80,3722.7056741135307,0.4775002987045113
improved_rule,70,False,80,4329.151720413153,0.6391361587611594
improved_rule,71,False,80,3406.9824025534813,0.19423807419162384
improved_rule,72,False,80,3806.792714790407,0.15016988534201708
improved_rule,73,False,80,3354.0065792036976,0.3778574644346954
improved_rule,74,False,80,4203.8775192460935,0.7501715432281013
improved_rule,75,False,80,3912.2940095965487,0.5921362440406751
improved_rule,76,False,80,3661.4382330000726,0.2736752908733103
improved_rule,77,False,80,3537.2942178855046,0.1494454011826636
improved_rule,78,False,80,4280.968870807539,0.7446699390941725
improved_rule,79,False,80,3372.929940407729,0.13534394938796504
improved_rule,80,False,80,3646.6675438568363,0.2272574304155873
improved_rule,81,False,80,3638.003917860472,0.4912123961778126
improved_rule,82,False,80,3555.3064343786937,0.44495762856308435
